id,status,text,themeIds,issueIds,textTranslated.en,themeIdsReviewed,themeIdsSystem,themeIdsUser,themeIdsSystemFalseNegatives,themeIdsSystemFalsePositives,issueIdsReviewed,issueIdsSystem,issueIdsUser,issueIdsSystemFalseNegatives,issueIdsSystemFalsePositives,sentimentReviewed,sentimentSystem,sentimentUser,sentimentSystemFalseNegatives,sentimentSystemFalsePositives
a1b766e6-4eaa-441d-a456-a1e37e27b965,needsReview,... my community and ensure every child is protected against polio. I heard on radio that some children in our neighboring countries are ...,[],['polio'],,,,,,,,,,,,,,,,
c5d0baa9-64b3-4fe9-aeb1-3fc52a235ec9,needsReview,... my community and ensure every child is protected against polio. I heard on radio that some children in our neighboring countries are ...,[],['polio'],,,,,,,,,,,,,,,,
00789ca3-f1a9-4105-b543-a9e8bbeaecdf,needsReview,... my community and ensure every child is protected against polio. I heard on radio that some children in our neighboring countries are ...,[],['polio'],,,,,,,,,,,,,,,,
1901dbd0-d4cb-4d90-b245-af5ff631c69a,needsReview,... my community and ensure every child is protected against polio. I heard on radio that some children in our neighboring countries are ...,[],['polio'],,,,,,,,,,,,,,,,
e6676476-999e-4ef4-a856-21d747a31870,needsReview,"RT @TexasLindsay_: Anyone trying to blame “the unvaccinated” for the Polio case in the U.S. last year, seem to be unaware that the Polio case in 2022 was caused from a vaccine-induced case by a vaccinated man who most likely migrated from Ukraine. (h/t @TheChiefNerd) https://t.co/ZUEIkk6n2j",[],['polio'],,,,,,,,,,,,,,,,
03f27fab-236f-4965-aeb2-50f0a36b6e4f,needsReview,RT @Vax_injuries7: A medical journal article claims there is a 75% chance that US President Franklin Delano Roosevelt (FDR) had Guillain-Barré Syndrome rather than polio. This is incredibly significant for several reasons: 1) Guillain-Barré Syndrome is an acknowledged and commonly-reported vaccine… https://t.co/MwAFhNkHUH,[],['polio'],,,,,,,,,,,,,,,,
a1526a8a-7d31-46ce-942c-09194e37c699,needsReview,"RT @JReinerMD: Rep Chip Roy: “I want to know the health impacts of the Polio vaccine going forward.” The answer to the congressman’s question is, “No polio”. ; Chip Roy: ""I'm grateful that we have the opportunity to have a polio vaccine, but ... "" https://t.co/PJFq231ZmA",[],['polio'],,,,,,,,,,,,,,,,
ebb0402e-2521-4f07-b627-86248544fce7,needsReview,... my community and ensure every child is protected against polio. I heard on radio that some children in our neighboring countries are ...,[],['polio'],,,,,,,,,,,,,,,,
d6a4e5fa-95d6-4562-b21a-2c04eae6cddc,needsReview,"RT @JReinerMD: Rep Chip Roy: “I want to know the health impacts of the Polio vaccine going forward.” The answer to the congressman’s question is, “No polio”. ; Chip Roy: ""I'm grateful that we have the opportunity to have a polio vaccine, but ... "" https://t.co/PJFq231ZmA",[],['polio'],,,,,,,,,,,,,,,,
7e6ae83d-13fe-43f3-8457-7923d1515265,needsReview,RT @vgclements1: 💥RFK JR: NONE OF THE 72-CHILDHOOD VACCINES HAVE BEEN PROPERLY TESTED‼️ *Vaccines are Unavoidably Unsafe! **Polio Vaccines were a Scam (see my threads on polio). ***Politicians are Generally Ignorant of the Facts...On Many Subjects. ; He was dragged kicking and screaming by the mothers of injured children to investigate the childhood vaccine schedule. Robert F Kennedy Jr just admitted that this was the worst career decision he ever made but felt it was his duty to listen to the mothers and actually read the… https://t.co/Q55UapNWAR,[],['polio'],,,,,,,,,,,,,,,,
0c00043c-509f-4a07-aa4a-7c9f68720efe,needsReview,"RT @TedLogan1010: Watch this before it is gone! Between 2000-2017 over 490,000 children in India developed Paralysis after being given an “oral Polio Vaccine”. Bill Gates is a psychopath! https://t.co/Y4vPffBxFt",[],['polio'],,,,,,,,,,,,,,,,
dbc5093e-2f60-49ed-8dfc-cf35f25de1a5,needsReview,"QT @Amirlbd: Interesting 🤔 We are slowly heading to the polio vaccine scandal ; Finland’s minister of Economic Affairs resigned after saying the solution for the climate crisis is to give more abortions to African women.Yes, there are policymakers like that in 🇪🇺 And for those wondering why decolonising the climate agenda matters... https://t.co/WHRYjtEk9N",[],['polio'],,,,,,,,,,,,,,,,
084e76ed-4f2a-40a6-b883-7a376194e630,needsReview,"RT @PATHtweets: The #DRC, which had been declared free of wild #polio cases in 2015, has been facing circulating vaccine-derived outbreaks since 2017. We expect the 3rd National Forum on #vaccination to propose concrete actions and a renewal of strong political commitments. #vaccineswork https://t.co/LomTkQLucz",[],['polio'],,,,,,,,,,,,,,,,
d00ea2ed-ee68-40a9-aa3c-000d97b88c31,needsReview,"... primary healthcare, chaired a presidential task force to eradicate polio and introduced new vaccines into the country. About GAVI Gavi, ...",[],['polio'],,,,,,,,,,,,,,,,
caa43ef9-4ee1-42da-bc6d-8951254015bf,needsReview,RT @Nancy023922191: This shows Bill Gates in India giving the polio vaccine and the damage he caused on young people. The media won’t tell you the Gates were killed. https://t.co/29e3qTiCRq,[],['polio'],,,,,,,,,,,,,,,,
4539c86a-46af-4de4-ae66-5a63cbcd5529,needsReview,". While acknowledging the threats facing Nigeria in the area of polio, the VP said the country’s three dose pentavalent vaccine ...",[],['polio'],,,,,,,,,,,,,,,,
97c4c292-52bd-4637-b7bd-422d205f98ba,needsReview,". While acknowledging the threats facing Nigeria in the area of polio, the VP said the country’s three dose pentavalent vaccine ...",[],['polio'],,,,,,,,,,,,,,,,
d2d188fc-d034-4407-8972-5daa7e46e6a6,needsReview,"While acknowledging the threats facing Nigeria in the area of polio, the Vice President according to a statement released by the Director ...",[],['polio'],,,,,,,,,,,,,,,,
0442acd6-9723-4f55-b9e3-5becd3faa510,needsReview,... that Nigeria will not relent in its effort to completely halt polio by December. He also disclosed that Nigeria’s three-dose ...,[],['polio'],,,,,,,,,,,,,,,,
5628276c-3c28-4754-b4c5-11c17bd959a4,needsReview,"... area of polio, the Vice President according to a statement released by the Director of Information in his office, Olusola Abiola averred ...",[],['polio'],,,,,,,,,,,,,,,,
a2fb0a0d-dc4c-441b-9ee2-219309200829,needsReview,"... area of polio, the Vice President according to a statement released by the Director of Information in his office, Olusola Abiola averred ...",[],['polio'],,,,,,,,,,,,,,,,
4032b495-fcaa-41f4-bbea-0f78b419b904,needsReview,"While acknowledging the threats facing Nigeria in the area of polio, the Vice President according to a statement released by the Director ...",[],['polio'],,,,,,,,,,,,,,,,
2ac2ae84-17c8-4705-bf74-6c9652cc6081,needsReview,"... while acknowledging the threats facing Nigeria in the area of polio, averred that Nigeria’s three dose pentavalent vaccine coverage ...",[],['polio'],,,,,,,,,,,,,,,,
f49f3e17-2569-46c3-be71-f5b416388567,needsReview,RT @pbasinga: We are one step closer to a #PolioFree Africa as we see countries like Burundi working with @WHO to #EndPolio with the country’s first polio vaccine campaign in over a decade. 🌍 🙌 https://t.co/q1qvBgRAHp,[],['polio'],,,,,,,,,,,,,,,,
c58143a4-2208-46d6-a276-a86b1433ec2d,needsReview,"... acknowledging the threats facing Nigeria in the area of polio, he averred that Nigeria’s three dose pentavalent vaccine coverage has ...",[],['polio'],,,,,,,,,,,,,,,,
0d62dccc-ac4f-4c51-b0b9-83544fda6bec,needsReview,"... % in 2016 to 57% in 2021, vaccination coverage for the pentavalent vaccine had increased. The mutant polio virus had decreased in Nigeria ...",[],['polio'],,,,,,,,,,,,,,,,
5d498cf3-a911-45c8-8dab-d5dbb381f6d1,needsReview,Mr. Shettima noted that Nigeria’s three-dose pentavalent vaccine coverage against polio has improved from 33 per cent in 2016 to 57 per ...,[],['polio'],,,,,,,,,,,,,,,,
1ad4c4c2-79fa-46c0-8736-5f4f65f31357,needsReview,"... area of polio, the Vice President according to a statement released by the Director of Information in his office, Olusola Abiola averred ...",[],['polio'],,,,,,,,,,,,,,,,
d22902c0-86a5-4d41-8e95-e963d07273b7,needsReview,@MobilePunch Please where and when was this tested? I hope we still remember the Pfizer polio vaccine scandal which killed children in Kano back in the days. No Nigerian should allow Nigerians become guinea pigs in anybody's hands.,[],['polio'],,,,,,,,,,,,,,,,
d146123d-81ac-4d57-a000-4faf921027d3,needsReview,RT @BradleyWhitford: Yes. @billmaher and @RobertKennedyJr believe the peer reviewed science that shows that fossil fuels are warming the planet. Denying the science that shows that vaccines are safe is a pathetic and dangerous scam. My cousin died of polio before the vaccine. Go fuck yourselves. ; Is @RobertFKennedyJr's position on vaccines that unreasonable? https://t.co/1WeBOeHpgU,[],['polio'],,,,,,,,,,,,,,,,
4fd3c38b-c9ae-4708-ab09-deaa2f3b502a,needsReview,"RT @ChildrensHD: The #PolioVaccine is Causing Polio and Paralysis, #BBC Admits. BBC reports “... It takes only one mutation to turn the safe polio vaccine back into a virus that can move out of a child's stomach, invade their nervous system and cause #paralysis.” “There are now more cases of… https://t.co/1AGiMbouF8",[],['polio'],,,,,,,,,,,,,,,,
3345c0ed-3cb7-44d2-aa7a-5537cab9e52e,needsReview,". While acknowledging the threats facing Nigeria in the area of polio, he averred that Nigeria’s three dose pentavalent vaccine ...",[],['polio'],,,,,,,,,,,,,,,,
05a7aade-d63c-4386-b23d-9a1f161b833e,needsReview,RT @fraogunsanmi: @theAkindimeji @__JasonMarshall @oviosu @bigbrutha_ You Dey say “na so.” But do you know bill gates was the main reason polio vaccine that we all got as a child became readily available and free for all Nigerians. He was the one main donor of mosquito nets to virtually every swampy african countries.,[],['polio'],,,,,,,,,,,,,,,,
e20cc8ef-9216-4a57-adfd-ec0521a1dad3,needsReview,RT @enodamade: At 10 weeks Is a repetition of that of 6 weeks more like continuation Penta 2 OPV 2 ROTA 2 14 weeks Penta 3 OPV 3 PCV 3 Intramuscular polio vaccine 2 against polio 6 months Vitamin A which is not a vaccine but a supplement,[],['polio'],,,,,,,,,,,,,,,,
5016915d-6cbe-4364-9e98-fd4c32a1378a,needsReview,"RT @TheManlet_King: @deaux6 Objectively the og post is not true. Girls in the 50's did wear pants and did go to college. Abusive child predators were caught, tried and often sentenced to death. The polio vaccine was developed in 1950 and commercially available in 1961.",[],['polio'],,,,,,,,,,,,,,,,
57f5be70-8048-407d-b0b9-43437566c96f,needsReview,RT @enodamade: At 10 weeks Is a repetition of that of 6 weeks more like continuation Penta 2 OPV 2 ROTA 2 14 weeks Penta 3 OPV 3 PCV 3 Intramuscular polio vaccine 2 against polio 6 months Vitamin A which is not a vaccine but a supplement,[],['polio'],,,,,,,,,,,,,,,,
408db3d5-4691-4292-90ab-b90f7acaedf1,needsReview,... to make sure that polio and other childhood diseases didn't kill or impair them! Ungrateful souls Some of you are just on this earth to be ...,[],['polio'],,,,,,,,,,,,,,,,
5c8c0ab4-e916-43a3-92ad-2b4b56967f8c,needsReview,"... further bolster polio surveillance, while assessing the possibility of opening new environmental surveillance sites for early detection of ...",[],['polio'],,,,,,,,,,,,,,,,
b2a7b787-6a3b-4222-98be-d8e7128abdf9,needsReview,"... further bolster polio surveillance, while assessing the possibility of opening new environmental surveillance sites for early detection of ...",[],['polio'],,,,,,,,,,,,,,,,
611629ca-1c80-43e3-a977-951a5f4b8701,needsReview,RT @c36812927: The Vaccine Scam ... https://t.co/1dmnjt3n6p @vgclements1 RFK JR: NONE OF THE 72-CHILDHOOD VACCINES HAVE BEEN PROPERLY TESTED Vaccines are Unavoidably Unsafe! Polio Vaccines were a Scam Politicians are Generally Ignorant of the Facts And more ... ; 💥RFK JR: NONE OF THE 72-CHILDHOOD VACCINES HAVE BEEN PROPERLY TESTED‼️ *Vaccines are Unavoidably Unsafe! **Polio Vaccines were a Scam (see my threads on polio). ***Politicians are Generally Ignorant of the Facts...On Many Subjects.,[],['measles'],,,,,,,,,,,,,,,,
ef2c0645-89d6-4bd0-b048-152cea919991,needsReview,... who have never received the measles vaccine (MMR) are especially vulnerable. The MMR vaccine is a vital component of the NHS Routine ...,[],['measles'],,,,,,,,,,,,,,,,
c881a88f-b806-43f6-ae26-b33833cb9080,needsReview,RT @nickmmark: Lots of inane comments from Elon/Rohan bros that vaccines don’t prevent disease. Let’s debunk these claims: 1. Polio - vaccine introduced 1957 https://t.co/MJlWKMMKCe 2. Measles - vaccine introduced 1963 https://t.co/QevFzuGfaW https://t.co/0k1Qxsg5dY,[],['measles'],,,,,,,,,,,,,,,,
a72ed6b3-81df-42dc-a26e-249e676ac3da,needsReview,RT @nickmmark: Lots of inane comments from Elon/Rohan bros that vaccines don’t prevent disease. Let’s debunk these claims: 1. Polio - vaccine introduced 1957 https://t.co/MJlWKMMKCe 2. Measles - vaccine introduced 1963 https://t.co/QevFzuGfaW https://t.co/0k1Qxsg5dY,[],['measles'],,,,,,,,,,,,,,,,
36d3cd32-2c99-4738-b903-181bddc2e8fe,needsReview,RT @nickmmark: Lots of inane comments from Elon/Rohan bros that vaccines don’t prevent disease. Let’s debunk these claims: 1. Polio - vaccine introduced 1957 https://t.co/MJlWKMMKCe 2. Measles - vaccine introduced 1963 https://t.co/QevFzuGfaW https://t.co/0k1Qxsg5dY,[],['measles'],,,,,,,,,,,,,,,,
20f3d8c1-4c04-48ea-8f0d-d72e1b8f775e,needsReview,RT @nickmmark: Lots of inane comments from Elon/Rohan bros that vaccines don’t prevent disease. Let’s debunk these claims: 1. Polio - vaccine introduced 1957 https://t.co/MJlWKMMKCe 2. Measles - vaccine introduced 1963 https://t.co/QevFzuGfaW https://t.co/0k1Qxsg5dY,[],['measles'],,,,,,,,,,,,,,,,
cd1a1394-1b63-4751-b7c5-1e36fd052214,needsReview,RT @nickmmark: Lots of inane comments from Elon/Rohan bros that vaccines don’t prevent disease. Let’s debunk these claims: 1. Polio - vaccine introduced 1957 https://t.co/MJlWKMMKCe 2. Measles - vaccine introduced 1963 https://t.co/QevFzuGfaW https://t.co/0k1Qxsg5dY,[],['measles'],,,,,,,,,,,,,,,,
f8962e2c-5b5d-49f7-af5f-fdac0e85a014,needsReview,RT @nickmmark: Lots of inane comments from Elon/Rohan bros that vaccines don’t prevent disease. Let’s debunk these claims: 1. Polio - vaccine introduced 1957 https://t.co/MJlWKMMKCe 2. Measles - vaccine introduced 1963 https://t.co/QevFzuGfaW https://t.co/0k1Qxsg5dY,[],['measles'],,,,,,,,,,,,,,,,
58eebfbe-1b13-454e-9f70-b68e07668b87,needsReview,"Clergy to Kenyans: Cholera kills, get vaccinated | MoH is starting a vaccination drive from Thursday targeting eight counties mapped as high risk.",[],['cholera'],,,,,,,,,,,,,,,,
81458305-279e-4ebd-b9aa-0c11ec88e901,,"If you don’t know each other's 

Salary 
HIV st... | If you don’t know each other's 

Salary 
HIV status 
Sexuality 
Mental health history 
Education level 
Future goals 
Attitude to polygamy 
Blood group 
Genotype 
Anger triggers 
Attitude to in-laws 
Number of children you want, and 
Number of children from previous relationships 

Then you are not ready for marriage, no matter how much you think you are in love with each other! Most causes of marital challenges or break up can be avoided BEFORE the marriage even starts if you carry out proper background checks on your partner. Even a bank will not employ an ordinary guard without running a background check. Yet, you marry a stranger who tells you ‘I love you’. Before Isaac married Rebecca, he traced her back to her father's house.

#RenosNuggets",[],['hiv'],,,,,,,,,,,,,,,,
49936757-90fe-4b2c-9727-43e326707a71,,"Rapists infected with HIV, Hepatitis arrested for molesting teenager in Jigawa | The Jigawa State Police Command has arrested two rapists who were discovered to be infected with HIV and Hepatitis, along with three others, for molesting a teenager whose identity was withheld...",[],['hiv'],,,,,,,,,,,,,,,,
28d531a2-b33c-41a4-b3b7-a45b00d1952e,,"Ghana Aids Commission looking for some 100,000 ... | Ghana Aids Commission looking for some 100,000 persons said to be carrying HIV virus, are unaware and spreading throughout Ghana. 

#JoyNews",[],['hiv'],,,,,,,,,,,,,,,,
ff8d5bf4-ba1e-4300-a3e4-173c873a6544,,"HIV Positive Man, Four Other Suspects Arrested For Raping 14-Year-Old Girl In Jigawa | HIV Positive Man, Four Other Suspects Arrested For Raping 14-Year-Old Girl In Jigawa",[],['hiv'],,,,,,,,,,,,,,,,
86e67e04-cab5-4d0a-b4a0-647b6aa8351b,needsReview,"... vaccine of which results were deduced from responses about their awareness of the newly approved malaria vaccine. Also, the willingness to ...",[],['malaria'],,,,,,,,,,,,,,,,
e1467ac5-259f-4ffe-a875-2d36c85a4edb,needsReview,"YOUR OWN GOOD AND THE GOOD OF YOUR LOVED ONES! DON'T TAKE THAT VACCINE!! I REPEAT, DON'T EVER TAKE THAT VACCINE!!!! That was how i warned those rushing to take COVID vaccine - now see the outcome of that vaccine! people dieing like agric fowl! IF YOU HAVE MALARIA GO BOIL DOGNYARO",[],"['covid-19', 'malaria']",,,,,,,,,,,,,,,,
