id,text,themeIds,themeConfidence,themeIdsReviewedParent,predicted
40e55d0f-8948-45b8-896e-d2256fb1df81,COVID-19 vaccine is a sign of end tlme (COVID-19),"['public health capacity', 'stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.4874531924724579, 0.03459922969341278, 0.0020799320191144943, 0.0014530618209391832, 0.00018274049216415733]","['prevention-treatment-alternative', 'prevention-treatment-approved']","['intervention-capacity', 'illness-cause', 'conspiracy-corruption', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
c8ea1fe5-c3f5-438f-82f5-3ac5e78e5924,That the vaccine is painful (COVID-19),"['prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices']","[0.7679648995399475, 0.67998206615448, 0.2215784192085266, 0.11870132386684418, 0.0005467089358717203]",['prevention-treatment-approved'],"['prevention-treatment-approved', 'illness-cause', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-alternative']"
6235f726-d580-4b42-bc7c-3b9e973a7830,That it causes death (COVID-19),"['stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.13536955416202545, 0.041233185678720474, 0.00016405674978159368, 0.0001452365831937641, 9.920260345097631e-05]",['prevention-treatment-approved'],"['illness-cause', 'conspiracy-corruption', 'intervention-capacity', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
181cffbe-9638-488d-aca5-d68a17651e6a,That COVID-19 is political (COVID-19),"['stigmatization case-reporting symptoms-severity variants', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'alternative cures religious practices']","[0.3790099620819092, 0.017452478408813477, 0.00518896384164691, 0.0012449062196537852, 0.00038319642771966755]",['conspiracy-corruption'],"['illness-cause', 'prevention-treatment-approved', 'conspiracy-corruption', 'intervention-capacity', 'prevention-treatment-alternative']"
a262fadd-815c-4a6c-8f24-feca5c1aa4db,"Covid19 is not invoke again, very soon scientists will invent another virus to distroy humans. (COVID-19)","['bioweapon conspiracy corruption media-bias medical-exploitation', 'stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.19242699444293976, 0.06005888059735298, 0.013635868206620216, 0.00161746924277395, 0.0002848674193955958]",['conspiracy-corruption'],"['conspiracy-corruption', 'illness-cause', 'intervention-capacity', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
31fd6570-429b-4063-810e-12af716d8863,They where afraid of taking the vaccine that is pain (COVID-19),"['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.5473660826683044, 0.4799063801765442, 0.2699078321456909, 0.06632300466299057, 0.026787687093019485]",['prevention-treatment-approved'],"['illness-cause', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
6c3db0e0-ad6a-4105-a395-66b68617846e,That COVID-19 vaccine is not safe for future (COVID-19),"['bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'stigmatization case-reporting symptoms-severity variants', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.25894954800605774, 0.23365458846092224, 0.10782238841056824, 0.022211024537682533, 0.0010236368980258703]",['prevention-treatment-approved'],"['conspiracy-corruption', 'intervention-capacity', 'illness-cause', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
8542fbc4-b32d-42ca-9263-0ac4c4d3d33a,That COVID-19 is a White man's sickness (COVID-19),"['stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'public health capacity']","[0.8608292937278748, 0.10131321847438812, 0.009048446081578732, 0.0031639302615076303, 0.0019726604223251343]","['illness-cause', 'conspiracy-corruption']","['illness-cause', 'conspiracy-corruption', 'prevention-treatment-alternative', 'prevention-treatment-approved', 'intervention-capacity']"
edbf2497-a819-4761-b960-4337b329dd86,"THEIR COMPLAINED THAT WHEN TAKEN VICCINE, THEIR FELL PAIN'S (COVID-19)","['stigmatization case-reporting symptoms-severity variants', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity']","[0.9664185643196106, 0.2665312886238098, 0.09086666256189346, 0.0540168397128582, 0.028477799147367477]",['prevention-treatment-approved'],"['illness-cause', 'prevention-treatment-alternative', 'prevention-treatment-approved', 'conspiracy-corruption', 'intervention-capacity']"
193b642a-73f6-4f6e-b526-9870d2392b11,That the COVID-19 vaccine causes headache (COVID-19),"['stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.9579388499259949, 0.5344036817550659, 0.21291811764240265, 0.020295176655054092, 0.001435777172446251]",['prevention-treatment-approved'],"['illness-cause', 'conspiracy-corruption', 'intervention-capacity', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
839f3d5c-595f-4958-8156-6b7886fd4a9b,"Tragedy: 8-year-old featured in COVID propaganda video dies after cardiac arrest Child and puppet convinced children there's 'no choice' about jabs, quarantines, masks, distancing, tests Posted by Eliyahu Tulshinski https://t.co/K3gUsjamFd","['stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.9350653290748596, 0.8398907780647278, 0.4056251049041748, 0.0391039103269577, 0.01294712070375681]","['prevention-treatment-approved', 'conspiracy-corruption', 'conspiracy-corruption']","['illness-cause', 'conspiracy-corruption', 'intervention-capacity', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
28756555-430e-4059-9920-4662f15422df,"RT @litwisarr: We are being tested for HIV and this doctor calls it ""VIRUS""..... That word is scary bro","['stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.9191575050354004, 0.7585410475730896, 0.007224759552627802, 0.0023704874329268932, 0.00045352676534093916]",['illness-cause'],"['illness-cause', 'conspiracy-corruption', 'intervention-capacity', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
5b624c6c-b753-4563-828a-b69f97405bd7,That COVID-19 causes sudden death (COVID-19),"['stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'alternative cures religious practices', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.5241634249687195, 0.07652346789836884, 0.0040574329905211926, 0.0009987651137635112, 0.00030287611298263073]",['prevention-treatment-approved'],"['illness-cause', 'conspiracy-corruption', 'prevention-treatment-alternative', 'intervention-capacity', 'prevention-treatment-approved']"
93ca3a7f-8868-433f-af5a-9f1e973944f5,It causes sudden death (COVID-19),"['bioweapon conspiracy corruption media-bias medical-exploitation', 'stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.07657357305288315, 0.06805086135864258, 0.00022590513981413096, 0.00022314194939099252, 0.00017946642765309662]",['prevention-treatment-approved'],"['conspiracy-corruption', 'illness-cause', 'intervention-capacity', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
33c090ae-6a88-434b-a7d4-55ffebbb436b,That COVID-19 is political (COVID-19),"['stigmatization case-reporting symptoms-severity variants', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'alternative cures religious practices']","[0.3790099620819092, 0.017452478408813477, 0.00518896384164691, 0.0012449062196537852, 0.00038319642771966755]",['conspiracy-corruption'],"['illness-cause', 'prevention-treatment-approved', 'conspiracy-corruption', 'intervention-capacity', 'prevention-treatment-alternative']"
29f0a6d3-4b37-4c3f-9dfb-05b794ff21fc,It causes allot of health related issues (COVID-19),"['stigmatization case-reporting symptoms-severity variants', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'public health capacity', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.13705268502235413, 0.03144872561097145, 0.01640821434557438, 0.0005567321786656976, 0.00024289824068546295]",['illness-cause'],"['illness-cause', 'conspiracy-corruption', 'intervention-capacity', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
988fd451-9a44-495a-9db0-31f769f23072,That the vaccines has a dangerous effect (COVID-19),"['stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'bioweapon conspiracy corruption media-bias medical-exploitation', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects', 'alternative cures religious practices']","[0.11662808060646057, 0.07306253165006638, 0.03652516007423401, 0.00999627634882927, 0.00016350983059965074]",['prevention-treatment-approved'],"['illness-cause', 'intervention-capacity', 'conspiracy-corruption', 'prevention-treatment-approved', 'prevention-treatment-alternative']"
895f62b2-56da-4940-b6ad-bfc189519d25,COVID - 19 vaccine causes diseases (COVID-19),"['bioweapon conspiracy corruption media-bias medical-exploitation', 'stigmatization case-reporting symptoms-severity variants', 'public health capacity', 'alternative cures religious practices', 'prevention collective prevention individual treatment vaccine efficacy vaccine side effects']","[0.12673111259937286, 0.03649004548788071, 0.00449826056137681, 0.0004380964965093881, 0.00030570785747841]",['prevention-treatment-approved'],"['conspiracy-corruption', 'illness-cause', 'intervention-capacity', 'prevention-treatment-alternative', 'prevention-treatment-approved']"
